"Name","TeamAbbreviation","GamesPlayed","Minutes","OffPoss","Points","FG2M","FG2A","Fg2Pct","FG3M","FG3A","Fg3Pct","NonHeaveFg3Pct","FtPoints","PtsAssisted2s","PtsUnassisted2s","PtsAssisted3s","PtsUnassisted3s","Assisted2sPct","NonPutbacksAssisted2sPct","Assisted3sPct","FG3APct","ShotQualityAvg","EfgPct","TsPct","PtsPutbacks","Fg2aBlocked","FG2APctBlocked","Fg3aBlocked","FG3APctBlocked","Usage"
"Kristaps Porzingis","DAL",27,819,1609,554,149,278,0.5359712230215827,42,145,0.2896551724137931,0.2896551724137931,130,200,98,126,0,0.6711409395973155,0.7633587786259542,1,0.34278959810874704,0.5060730403800475,0.5011820330969267,0.5564681724845996,36,16,0.05755395683453238,0,0,28.870523415977964
"Isaac Okoro","CLE",29,808,1616,257,67,124,0.5403225806451613,25,83,0.30120481927710846,0.30120481927710846,48,100,34,66,9,0.746268656716418,0.7692307692307693,0.88,0.40096618357487923,0.6168727053140096,0.5048309178743962,0.5421940928270043,4,14,0.11290322580645161,0,0,14.933628318584072
"Garrett Temple","NOP",41,804,1610,247,36,77,0.4675324675324675,51,143,0.35664335664335667,0.35664335664335667,22,40,32,150,3,0.5555555555555556,0.6451612903225806,0.9803921568627451,0.65,0.5454229545454545,0.5113636363636364,0.5278969957081545,10,5,0.06493506493506493,5,0.03496503496503497,14.424635332252835
"Bogdan Bogdanovic","ATL",28,803,1624,337,62,126,0.49206349206349204,62,175,0.35428571428571426,0.3583815028901734,27,58,66,162,24,0.46774193548387094,0.47540983606557374,0.8709677419354839,0.5813953488372093,0.523266889632107,0.5149501661129569,0.5317460317460317,2,7,0.05555555555555555,1,0.005714285714285714,18.698742482230728
"Patrick Beverley","MIN",30,797,1631,272,59,113,0.5221238938053098,38,121,0.3140495867768595,0.31666666666666665,40,28,90,87,27,0.23728813559322035,0.2692307692307692,0.7631578947368421,0.5170940170940171,0.5160909871244636,0.49572649572649574,0.5271317829457365,14,10,0.08849557522123894,0,0,15.59681697612732
"Jerami Grant","DET",24,797,1628,482,116,255,0.4549019607843137,42,127,0.33070866141732286,0.3333333333333333,124,112,120,117,9,0.4827586206896552,0.5185185185185185,0.9285714285714286,0.3324607329842932,0.5023767716535433,0.468586387434555,0.5325842696629214,16,15,0.058823529411764705,0,0,26.854358419057935
"Cam Reddish","ATL",34,797,1620,406,80,190,0.42105263157894735,58,153,0.3790849673202614,0.3790849673202614,72,80,80,144,30,0.5,0.5194805194805194,0.8275862068965517,0.446064139941691,0.5317421282798834,0.4868804664723032,0.5356200527704486,6,16,0.08421052631578947,4,0.026143790849673203,22.951709169831798
"Kenyon Martin Jr.","HOU",42,796,1657,337,109,182,0.5989010989010989,25,77,0.3246753246753247,0.3246753246753247,44,142,76,75,0,0.6513761467889908,0.7634408602150538,1,0.2972972972972973,0.5744832046332046,0.5656370656370656,0.5850694444444444,32,27,0.14835164835164835,1,0.012987012987012988,17.079741379310345
"Otto Porter Jr.","GSW",37,788,1622,304,58,105,0.5523809523809524,57,143,0.3986013986013986,0.3986013986013986,17,92,24,159,12,0.7931034482758621,0.8846153846153846,0.9298245614035088,0.5766129032258065,0.5187441532258065,0.5786290322580645,0.5868725868725869,12,4,0.0380952380952381,0,0,15.363436123348018
"R.J. Hampton","ORL",40,785,1611,290,66,163,0.4049079754601227,38,105,0.3619047619047619,0.3619047619047619,44,44,88,102,12,0.3333333333333333,0.3548387096774194,0.8947368421052632,0.3917910447761194,0.5128276119402986,0.458955223880597,0.47840531561461797,8,22,0.13496932515337423,1,0.009523809523809525,19.843924191750276
"Landry Shamet","PHX",38,782,1618,299,34,81,0.41975308641975306,63,175,0.36,0.36,42,42,26,177,12,0.6176470588235294,0.6176470588235294,0.9365079365079365,0.68359375,0.532003515625,0.501953125,0.54,0,15,0.18518518518518517,2,0.011428571428571429,16.235553109521188
"Hamidou Diallo","DET",35,777,1614,376,145,254,0.5708661417322834,14,52,0.2692307692307692,0.28,44,150,140,39,3,0.5172413793103449,0.5639097744360902,0.9285714285714286,0.16993464052287582,0.5057511513157894,0.5424836601307189,0.562874251497006,24,14,0.05511811023622047,0,0,20.697288323187603
"Garrison Mathews","HOU",28,775,1613,310,23,37,0.6216216216216216,68,185,0.3675675675675676,0.3695652173913043,60,36,10,204,0,0.782608695652174,0.8181818181818182,1,0.8333333333333334,0.5599364253393665,0.5630630630630631,0.6189516129032258,2,3,0.08108108108108109,4,0.021621621621621623,14.761376248612653
"Precious Achiuwa","TOR",31,772,1518,246,95,215,0.4418604651162791,9,39,0.23076923076923078,0.23076923076923078,29,118,72,27,0,0.6210526315789474,0.7564102564102564,1,0.15354330708661418,0.5314566929133858,0.4271653543307087,0.44404332129963897,34,29,0.13488372093023257,0,0,17.3355629877369
"Kevin Love","CLE",36,769,1604,505,66,139,0.4748201438848921,91,223,0.4080717488789238,0.4080717488789238,100,76,56,255,18,0.5757575757575758,0.6785714285714286,0.9340659340659341,0.6160220994475138,0.5149049723756907,0.5593922651933702,0.6121951219512195,20,6,0.04316546762589928,1,0.004484304932735426,24.917491749174918
"Chuma Okeke","ORL",33,766,1568,239,53,111,0.4774774774774775,35,142,0.24647887323943662,0.24647887323943662,28,46,60,102,3,0.4339622641509434,0.46938775510204084,0.9714285714285714,0.5612648221343873,0.5218683794466403,0.41699604743083,0.4458955223880597,8,8,0.07207207207207207,1,0.007042253521126761,16.67602470522179
"Cameron Payne","PHX",37,766,1578,388,105,238,0.4411764705882353,42,126,0.3333333333333333,0.336,52,28,182,93,33,0.13333333333333333,0.13861386138613863,0.7380952380952381,0.34615384615384615,0.4944943526170799,0.46153846153846156,0.49615384615384617,8,19,0.07983193277310924,3,0.023809523809523808,25.359911406423038
"Raul Neto","WAS",37,755,1525,285,98,190,0.5157894736842106,15,65,0.23076923076923078,0.23076923076923078,44,64,132,36,9,0.32653061224489793,0.32989690721649484,0.8,0.2549019607843137,0.4957641176470588,0.4725490196078431,0.510752688172043,2,14,0.07368421052631578,0,0,19.429590017825316
"Danilo Gallinari","ATL",33,754,1524,335,53,125,0.424,54,135,0.4,0.39552238805970147,67,48,58,141,21,0.4528301886792453,0.46153846153846156,0.8703703703703703,0.5192307692307693,0.48554883720930236,0.5153846153846153,0.5667808219178082,2,5,0.04,0,0,18.342151675485006
"Ayo Dosunmu","CHI",37,753,1543,248,71,121,0.5867768595041323,28,63,0.4444444444444444,0.4444444444444444,22,92,50,84,0,0.647887323943662,0.6865671641791045,1,0.3423913043478261,0.5852163043478261,0.6141304347826086,0.6169154228855721,8,16,0.1322314049586777,0,0,13.681159420289855
"Caleb Martin","MIA",33,752,1503,302,85,142,0.5985915492957746,33,89,0.3707865168539326,0.375,33,96,74,93,6,0.5647058823529412,0.6575342465753424,0.9393939393939394,0.3852813852813853,0.5615423913043479,0.5822510822510822,0.594488188976378,24,12,0.08450704225352113,0,0,16.354044548651817
"Frank Jackson","DET",33,749,1524,352,61,119,0.5126050420168067,62,186,0.3333333333333333,0.3333333333333333,44,74,48,171,15,0.6065573770491803,0.6271186440677966,0.9193548387096774,0.6098360655737705,0.5183,0.5049180327868853,0.5383435582822086,4,11,0.09243697478991597,3,0.016129032258064516,20.643274853801167
"DeAndre' Bembry","BKN",38,744,1506,214,81,134,0.6044776119402985,12,27,0.4444444444444444,0.4444444444444444,16,122,40,36,0,0.7530864197530864,0.8133333333333334,1,0.16770186335403728,0.6062242236024844,0.6149068322981367,0.6184971098265896,12,16,0.11940298507462686,0,0,11.920529801324504
"Trey Lyles","DET",39,744,1503,374,94,168,0.5595238095238095,32,112,0.2857142857142857,0.2882882882882883,90,106,82,96,0,0.5638297872340425,0.6973684210526315,1,0.4,0.5165003584229391,0.5071428571428571,0.5718654434250765,36,12,0.07142857142857142,0,0,21.828021647624777
"Kenrich Williams","OKC",36,742,1504,252,72,141,0.5106382978723404,29,76,0.3815789473684211,0.3815789473684211,21,76,68,75,12,0.5277777777777778,0.5846153846153846,0.8620689655172413,0.35023041474654376,0.5286881395348837,0.532258064516129,0.5338983050847458,14,9,0.06382978723404255,3,0.039473684210526314,15.420289855072463
"Talen Horton-Tucker","LAL",27,739,1534,286,88,182,0.4835164835164835,21,87,0.2413793103448276,0.2441860465116279,47,88,88,60,3,0.5,0.5057471264367817,0.9523809523809523,0.32342007434944237,0.524088432835821,0.44423791821561337,0.4847457627118644,2,15,0.08241758241758242,0,0,19.51219512195122
"Max Strus","MIA",32,739,1455,373,44,73,0.6027397260273972,85,204,0.4166666666666667,0.4187192118226601,30,76,12,246,9,0.8636363636363636,0.9047619047619048,0.9647058823529412,0.7364620938628159,0.5459014492753623,0.6191335740072202,0.6374570446735395,4,7,0.0958904109589041,2,0.00980392156862745,18.995765275257106
"Cedi Osman","CLE",32,731,1485,356,56,104,0.5384615384615384,69,180,0.38333333333333336,0.3854748603351955,37,78,34,180,27,0.6964285714285714,0.75,0.8695652173913043,0.6338028169014085,0.5453598939929328,0.5616197183098591,0.5760517799352751,8,11,0.10576923076923077,2,0.011111111111111112,20.47531992687386
"Alex Caruso","CHI",26,729,1484,218,45,86,0.5232558139534884,28,78,0.358974358974359,0.3684210526315789,44,54,36,81,3,0.6,0.627906976744186,0.9642857142857143,0.47560975609756095,0.5532391975308643,0.5304878048780488,0.5828877005347594,4,12,0.13953488372093023,1,0.01282051282051282,13.532934131736528
"Bruce Brown","BKN",33,726,1490,224,87,167,0.5209580838323353,10,32,0.3125,0.3125,20,124,50,30,0,0.7126436781609196,0.7948717948717948,1,0.16080402010050251,0.5422957286432161,0.5125628140703518,0.5358851674641149,18,19,0.11377245508982035,0,0,14.070956103427541
"Gabe Vincent","MIA",34,724,1425,290,49,92,0.532608695652174,56,147,0.38095238095238093,0.3888888888888889,24,44,54,132,36,0.4489795918367347,0.46808510638297873,0.7857142857142857,0.6150627615062761,0.5317381355932204,0.5564853556485355,0.5731225296442688,4,8,0.08695652173913043,1,0.006802721088435374,18.81619937694704
"Jordan Nwora","MIL",35,723,1504,307,64,141,0.45390070921985815,55,145,0.3793103448275862,0.3793103448275862,14,76,52,126,39,0.59375,0.6333333333333333,0.7636363636363637,0.506993006993007,0.5271459790209789,0.5122377622377622,0.5203389830508475,8,9,0.06382978723404255,3,0.020689655172413793,19.58823529411765
"Richaun Holmes","SAC",28,721,1488,344,144,207,0.6956521739130435,2,4,0.5,0.5,50,216,72,6,0,0.75,0.9473684210526315,1,0.018957345971563982,0.5432080568720379,0.6966824644549763,0.7319148936170212,60,15,0.07246376811594203,0,0,16.515973477998795
"Chris Boucher","TOR",38,719,1414,331,93,157,0.5923566878980892,26,110,0.23636363636363636,0.23853211009174313,67,136,50,78,0,0.7311827956989247,0.918918918918919,1,0.41198501872659177,0.5668932330827068,0.4943820224719101,0.5426229508196722,38,19,0.12101910828025478,0,0,19.76261127596439
"Maxi Kleber","DAL",28,700,1347,207,22,42,0.5238095238095238,48,128,0.375,0.3779527559055118,19,40,4,141,3,0.9090909090909091,0.9523809523809523,0.9791666666666666,0.7529411764705882,0.5456053571428571,0.5529411764705883,0.5686813186813187,2,8,0.19047619047619047,2,0.015625,13.35978835978836
"Andre Drummond","PHI",37,699,1387,235,98,182,0.5384615384615384,0,1,0,0,39,106,90,0,0,0.5408163265306123,0.7681159420289855,0,0.00546448087431694,0.5702796703296703,0.5355191256830601,0.5439814814814815,58,19,0.1043956043956044,0,0,17.435249526216044
"Cory Joseph","DET",31,697,1411,247,51,110,0.4636363636363636,31,70,0.44285714285714284,0.45588235294117646,52,40,62,78,15,0.39215686274509803,0.40816326530612246,0.8387096774193549,0.3888888888888889,0.49398511235955056,0.5416666666666666,0.5911330049261084,4,7,0.06363636363636363,1,0.014285714285714285,15.728900255754475
"Marcus Morris Sr.","LAC",23,696,1385,367,85,182,0.46703296703296704,46,128,0.359375,0.36220472440944884,59,50,120,126,12,0.29411764705882354,0.30120481927710846,0.9130434782608695,0.4129032258064516,0.4763514563106796,0.4967741935483871,0.5414201183431953,4,12,0.06593406593406594,1,0.0078125,23.5031847133758
"Danny Green","PHI",29,688,1387,194,13,23,0.5652173913043478,53,139,0.381294964028777,0.381294964028777,9,20,6,144,15,0.7692307692307693,1,0.9056603773584906,0.8580246913580247,0.5608561728395062,0.5709876543209876,0.5808383233532934,6,4,0.17391304347826086,1,0.007194244604316547,12.689020381328072
"Doug McDermott","SAS",28,688,1438,308,58,117,0.49572649572649574,58,143,0.40559440559440557,0.40559440559440557,18,88,28,171,3,0.7586206896551724,0.8627450980392157,0.9827586206896551,0.55,0.5288007692307692,0.5576923076923077,0.5687732342007435,14,15,0.1282051282051282,1,0.006993006993006993,17.88120024494795
"Corey Kispert","WAS",38,678,1359,224,46,77,0.5974025974025974,34,106,0.32075471698113206,0.32075471698113206,30,74,18,99,3,0.8043478260869565,0.8604651162790697,0.9705882352941176,0.5792349726775956,0.5266065573770492,0.5300546448087432,0.5628140703517588,6,7,0.09090909090909091,3,0.02830188679245283,14.342366159947124
"Chimezie Metu","SAC",30,676,1388,279,76,141,0.5390070921985816,32,115,0.2782608695652174,0.2782608695652174,31,120,32,93,3,0.7894736842105263,0.8333333333333334,0.96875,0.44921875,0.5374423828125,0.484375,0.5091240875912408,8,18,0.1276595744680851,0,0,19.446233097231165
"Bryn Forbes","SAS",40,676,1389,363,65,144,0.4513888888888889,63,151,0.41721854304635764,0.41721854304635764,44,92,38,177,12,0.7076923076923077,0.71875,0.9365079365079365,0.511864406779661,0.49406152542372883,0.5406779661016949,0.5750798722044729,2,11,0.0763888888888889,5,0.033112582781456956,21.829652996845425
"Alperen Sengun","HOU",37,673,1391,330,104,188,0.5531914893617021,12,42,0.2857142857142857,0.3157894736842105,86,80,128,33,3,0.38461538461538464,0.45977011494252873,0.9166666666666666,0.1826086956521739,0.5528743362831858,0.5304347826086957,0.5851063829787234,34,26,0.13829787234042554,1,0.023809523809523808,22.341095028319696
"Shake Milton","PHI",27,668,1325,284,84,175,0.48,25,79,0.31645569620253167,0.32051282051282054,41,58,110,69,6,0.34523809523809523,0.35802469135802467,0.92,0.3110236220472441,0.4927392857142857,0.47834645669291337,0.5220588235294118,6,11,0.06285714285714286,1,0.012658227848101266,20.376597175521184
"Gary Payton II","GSW",40,668,1357,312,101,131,0.7709923664122137,29,70,0.4142857142857143,0.4142857142857143,23,164,38,87,0,0.8118811881188119,0.8817204301075269,1,0.3482587064676617,0.5631592039800994,0.7189054726368159,0.7155963302752294,16,4,0.030534351145038167,1,0.014285714285714285,15.514993481095177
"Damion Lee","GSW",32,663,1352,264,59,110,0.5363636363636364,37,105,0.3523809523809524,0.3523809523809524,35,92,26,108,3,0.7796610169491526,0.8070175438596491,0.972972972972973,0.4883720930232558,0.5277516279069767,0.5325581395348837,0.5617021276595745,4,4,0.03636363636363636,1,0.009523809523809525,17.094594594594593
"LaMarcus Aldridge","BKN",29,663,1361,386,153,258,0.5930232558139535,12,35,0.34285714285714286,0.34285714285714286,44,234,72,36,0,0.7647058823529411,0.841726618705036,1,0.11945392491467577,0.48159163822525597,0.5836177474402731,0.6146496815286624,28,7,0.027131782945736434,1,0.02857142857142857,22.428666224286662
"Naz Reid","MIN",40,659,1376,352,96,183,0.5245901639344263,34,100,0.34,0.34,58,120,72,102,0,0.625,0.7692307692307693,1,0.35335689045936397,0.5434190812720848,0.519434628975265,0.5534591194968553,36,20,0.1092896174863388,0,0,22.7359088030399
"Juan Toscano-Anderson","GSW",41,658,1303,199,62,100,0.62,16,56,0.2857142857142857,0.2857142857142857,27,82,42,42,6,0.6612903225806451,0.7192982456140351,0.875,0.358974358974359,0.5333903846153846,0.5512820512820513,0.5653409090909091,10,11,0.11,0,0,15.195071868583163
"Kemba Walker","NYK",24,654,1315,326,55,129,0.4263565891472868,58,144,0.4027777777777778,0.4027777777777778,42,24,86,81,93,0.21818181818181817,0.21818181818181817,0.46551724137931033,0.5274725274725275,0.519243956043956,0.5201465201465202,0.5527210884353742,0,10,0.07751937984496124,2,0.013888888888888888,22.049898853674982
"Torrey Craig","IND",38,653,1281,218,58,91,0.6373626373626373,26,80,0.325,0.325,24,70,46,75,3,0.603448275862069,0.7608695652173914,0.9615384615384616,0.4678362573099415,0.5520421052631579,0.5672514619883041,0.592391304347826,24,5,0.054945054945054944,0,0,14.159891598915989
"Nemanja Bjelica","GSW",43,653,1341,275,61,117,0.5213675213675214,39,112,0.3482142857142857,0.3482142857142857,36,78,44,111,6,0.639344262295082,0.8125,0.9487179487179487,0.4890829694323144,0.516335152838428,0.5218340611353712,0.5456349206349206,26,14,0.11965811965811966,0,0,20.05365526492287
"Delon Wright","ATL",37,651,1291,156,35,78,0.44871794871794873,20,49,0.40816326530612246,0.4166666666666667,26,34,36,42,18,0.4857142857142857,0.53125,0.7,0.3858267716535433,0.5405130952380953,0.5118110236220472,0.5492957746478874,6,6,0.07692307692307693,0,0,11.61022805805114
"Javonte Green","CHI",29,644,1321,168,50,92,0.5434782608695652,12,33,0.36363636363636365,0.36363636363636365,32,70,30,36,0,0.7,0.875,1,0.264,0.611774,0.544,0.5793103448275863,20,8,0.08695652173913043,0,0,11.027910142954392
"Svi Mykhailiuk","TOR",38,642,1300,226,47,90,0.5222222222222223,35,111,0.3153153153153153,0.3153153153153153,27,50,44,99,6,0.5319148936170213,0.5555555555555556,0.9428571428571428,0.5522388059701493,0.55422375,0.49502487562189057,0.5255813953488372,4,11,0.12222222222222222,0,0,16.047745358090186
"Jalen McDaniels","CHA",36,641,1329,241,61,102,0.5980392156862745,30,80,0.375,0.379746835443038,29,78,44,90,0,0.639344262295082,0.6610169491525424,1,0.43956043956043955,0.5474720994475138,0.5824175824175825,0.599502487562189,4,3,0.029411764705882353,0,0,15.394912985274432
"P.J. Washington","CHA",26,639,1328,261,45,91,0.4945054945054945,47,117,0.4017094017094017,0.4017094017094017,30,64,26,135,6,0.7111111111111111,0.9411764705882353,0.9574468085106383,0.5625,0.5543971153846153,0.5552884615384616,0.5723684210526315,22,15,0.16483516483516483,0,0,17.780748663101605
"Nicolas Batum","LAC",25,638,1321,205,29,39,0.7435897435897436,45,118,0.3813559322033898,0.3813559322033898,12,50,8,132,3,0.8620689655172413,0.8928571428571429,0.9777777777777777,0.7515923566878981,0.5577576433121019,0.6146496815286624,0.625,2,1,0.02564102564102564,1,0.00847457627118644,12.859097127222983
"Derrick Rose","NYK",26,636,1269,311,85,182,0.46703296703296704,37,92,0.40217391304347827,0.4065934065934066,30,44,126,84,27,0.25882352941176473,0.2619047619047619,0.7567567567567568,0.3357664233576642,0.511824358974359,0.5127737226277372,0.5383275261324042,2,16,0.08791208791208792,1,0.010869565217391304,22.39010989010989
"Jalen Suggs","ORL",23,629,1295,286,72,170,0.4235294117647059,27,106,0.25471698113207547,0.25471698113207547,61,48,96,48,33,0.3333333333333333,0.34285714285714286,0.5925925925925926,0.38405797101449274,0.5145242753623188,0.4076086956521739,0.45980707395498394,4,24,0.1411764705882353,1,0.009433962264150943,26.272912423625254
"John Konchar","MEM",37,629,1271,175,39,64,0.609375,28,57,0.49122807017543857,0.49122807017543857,13,42,36,78,6,0.5384615384615384,0.8076923076923077,0.9285714285714286,0.47107438016528924,0.5663504132231405,0.6694214876033058,0.6628787878787878,26,3,0.046875,0,0,9.819639278557114
"Blake Griffin","BKN",33,622,1307,196,52,101,0.5148514851485149,18,88,0.20454545454545456,0.20454545454545456,38,78,26,51,3,0.75,0.7959183673469388,0.9444444444444444,0.4656084656084656,0.5789465608465608,0.41798941798941797,0.46226415094339623,6,12,0.1188118811881188,2,0.022727272727272728,15.723270440251572
"Austin Rivers","DEN",30,622,1224,174,29,55,0.5272727272727272,35,110,0.3181818181818182,0.3181818181818182,11,30,28,93,12,0.5172413793103449,0.5172413793103449,0.8857142857142857,0.6666666666666666,0.5237581818181819,0.49393939393939396,0.5028901734104047,0,9,0.16363636363636364,0,0,14.379562043795621
"Dewayne Dedmon","MIA",36,619,1216,236,80,137,0.583941605839416,12,21,0.5714285714285714,0.5714285714285714,40,120,40,36,0,0.75,0.9375,1,0.13291139240506328,0.5207376582278481,0.620253164556962,0.644808743169399,32,17,0.12408759124087591,0,0,15.804597701149426
"Josh Jackson","DET",33,616,1258,256,68,128,0.53125,29,105,0.2761904761904762,0.2761904761904762,33,70,66,75,12,0.5147058823529411,0.5645161290322581,0.8620689655172413,0.45064377682403434,0.5231742489270387,0.47854077253218885,0.5059523809523809,12,16,0.125,0,0,20.255863539445627
"Armoni Brooks","HOU",34,611,1266,237,22,35,0.6285714285714286,59,191,0.3089005235602094,0.3105263157894737,16,28,16,141,36,0.6363636363636364,0.6363636363636364,0.7966101694915254,0.8451327433628318,0.5416357142857143,0.4889380530973451,0.5064655172413793,0,3,0.08571428571428572,1,0.005235602094240838,17.430555555555554
"Obi Toppin","NYK",38,607,1190,291,100,154,0.6493506493506493,12,59,0.2033898305084746,0.2033898305084746,55,160,40,36,0,0.8,0.9195402298850575,1,0.27699530516431925,0.6159546948356808,0.5539906103286385,0.5938775510204082,26,17,0.11038961038961038,0,0,20.22058823529412
"JaVale McGee","PHX",38,607,1250,388,163,245,0.6653061224489796,1,4,0.25,0.25,59,232,94,3,0,0.7116564417177914,0.8992248062015504,1,0.01606425702811245,0.5430251004016063,0.6606425702811245,0.6783216783216783,68,8,0.0326530612244898,0,0,23.753462603878116
"Romeo Langford","BOS",33,606,1209,159,40,82,0.4878048780487805,21,64,0.328125,0.3333333333333333,16,54,26,63,0,0.675,0.7714285714285715,1,0.4383561643835616,0.5327424137931034,0.4897260273972603,0.5096153846153846,10,12,0.14634146341463414,1,0.015625,12.034383954154727
"Wayne Ellington","LAL",30,604,1244,191,8,14,0.5714285714285714,57,149,0.3825503355704698,0.3825503355704698,4,16,0,162,9,1,1,0.9473684210526315,0.9141104294478528,0.536494171779141,0.5736196319018405,0.5736196319018405,0,3,0.21428571428571427,0,0,12.80752532561505
"Keita Bates-Diop","SAS",35,603,1224,207,70,121,0.5785123966942148,13,36,0.3611111111111111,0.3611111111111111,28,106,34,39,0,0.7571428571428571,0.9137931034482759,1,0.22929936305732485,0.5568452229299363,0.5700636942675159,0.5948275862068966,24,16,0.1322314049586777,0,0,14.387464387464389
"Amir Coffey","LAC",31,592,1202,206,30,55,0.5454545454545454,35,90,0.3888888888888889,0.3888888888888889,41,30,30,102,3,0.5,0.5172413793103449,0.9714285714285714,0.6206896551724138,0.5256641379310345,0.5689655172413793,0.6167664670658682,2,7,0.12727272727272726,1,0.011111111111111112,13.388182498130142
"Bam Adebayo","MIA",18,592,1189,337,126,242,0.5206611570247934,0,1,0,0,85,152,100,0,0,0.6031746031746031,0.6666666666666666,0,0.00411522633744856,0.5089863636363636,0.5185185185185185,0.5790378006872853,24,18,0.0743801652892562,0,0,25.710014947683106
"Oshae Brissett","IND",32,591,1182,200,48,93,0.5161290322580645,29,82,0.35365853658536583,0.3625,17,60,36,84,3,0.625,0.7692307692307693,0.9655172413793104,0.4685714285714286,0.5680294797687861,0.5228571428571429,0.5347593582887701,18,9,0.0967741935483871,0,0,15.486725663716813
"Josh Christopher","HOU",37,590,1223,254,68,129,0.5271317829457365,26,77,0.33766233766233766,0.3611111111111111,40,50,86,72,6,0.36764705882352944,0.4032258064516129,0.9230769230769231,0.3737864077669903,0.5538703980099503,0.5194174757281553,0.5545851528384279,12,18,0.13953488372093023,1,0.012987012987012988,20.679681851048446
"Hassan Whiteside","UTA",36,589,1218,295,117,187,0.6256684491978609,0,0,0,0,61,156,78,0,0,0.6666666666666666,0.8666666666666667,0,0,0.5225887700534759,0.6256684491978609,0.6555555555555556,54,20,0.10695187165775401,0,0,18.454935622317596
"Coby White","CHI",23,589,1185,285,57,102,0.5588235294117647,47,122,0.38524590163934425,0.3884297520661157,30,56,58,120,21,0.49122807017543857,0.49122807017543857,0.851063829787234,0.5446428571428571,0.5336065022421524,0.5691964285714286,0.5916666666666667,0,11,0.10784313725490197,0,0,20.428462127008416
"Dillon Brooks","MEM",21,587,1206,387,112,239,0.4686192468619247,33,101,0.32673267326732675,0.3333333333333333,64,116,108,87,12,0.5178571428571429,0.5420560747663551,0.8787878787878788,0.29705882352941176,0.5108369822485207,0.475,0.5203252032520326,10,21,0.08786610878661087,1,0.009900990099009901,29.115744069015097
"Daniel Theis","HOU",26,584,1199,218,61,100,0.61,23,79,0.2911392405063291,0.2948717948717949,27,94,28,69,0,0.7704918032786885,0.9215686274509803,1,0.441340782122905,0.5596199438202247,0.5335195530726257,0.5532994923857868,20,8,0.08,0,0,17.168674698795183
"T.J. McConnell","IND",24,581,1179,201,84,156,0.5384615384615384,7,25,0.28,0.30434782608695654,12,44,124,21,0,0.2619047619047619,0.2682926829268293,1,0.13812154696132597,0.4728410614525139,0.5220994475138122,0.5403225806451613,4,8,0.05128205128205128,0,0,16.175359032501888
"Dean Wade","CLE",30,575,1155,144,28,47,0.5957446808510638,26,79,0.3291139240506329,0.3291139240506329,10,32,24,78,0,0.5714285714285714,0.6956521739130435,1,0.626984126984127,0.5524011904761904,0.5317460317460317,0.5538461538461539,10,2,0.0425531914893617,0,0,10.68702290076336
"Bones Hyland","DEN",32,573,1144,283,41,99,0.41414141414141414,56,164,0.34146341463414637,0.345679012345679,33,36,46,117,51,0.43902439024390244,0.45,0.6964285714285714,0.623574144486692,0.5164653256704981,0.4752851711026616,0.5053763440860215,2,14,0.1414141414141414,5,0.03048780487804878,24.12723041117145
"Aaron Holiday","WAS",34,563,1111,216,66,128,0.515625,21,55,0.38181818181818183,0.38181818181818183,21,48,84,45,18,0.36363636363636365,0.36363636363636365,0.7142857142857143,0.3005464480874317,0.48049945355191254,0.5327868852459017,0.5538461538461539,0,8,0.0625,0,0,18.086816720257236
"Brandon Clarke","MEM",31,557,1152,297,124,182,0.6813186813186813,4,17,0.23529411764705882,0.23529411764705882,37,172,76,12,0,0.6935483870967742,0.8514851485148515,1,0.08542713567839195,0.5681276381909548,0.6532663316582915,0.6719457013574661,46,11,0.06043956043956044,0,0,17.58160237388724
"Maurice Harkless","SAC",30,551,1130,120,31,46,0.6739130434782609,16,60,0.26666666666666666,0.26666666666666666,10,42,20,48,0,0.6774193548387096,0.75,1,0.5660377358490566,0.5630811320754717,0.5188679245283019,0.5405405405405406,6,7,0.15217391304347827,0,0,10.411622276029055
"Marvin Bagley III","SAC",25,545,1097,227,79,150,0.5266666666666666,12,54,0.2222222222222222,0.22641509433962265,33,90,68,30,6,0.569620253164557,0.7627118644067796,0.8333333333333334,0.2647058823529412,0.5239150246305418,0.47549019607843135,0.5112612612612613,40,21,0.14,0,0,18.455598455598455
"Aleksej Pokusevski","OKC",36,544,1091,165,49,106,0.46226415094339623,20,87,0.22988505747126436,0.22988505747126436,7,48,50,54,6,0.4897959183673469,0.6153846153846154,0.9,0.45077720207253885,0.5222935233160622,0.40932642487046633,0.4125,20,10,0.09433962264150944,1,0.011494252873563218,19.206349206349206
"Cam Thomas","BKN",31,542,1115,239,75,137,0.5474452554744526,21,86,0.2441860465116279,0.2441860465116279,26,76,74,54,9,0.5066666666666667,0.5066666666666667,0.8571428571428571,0.38565022421524664,0.501538063063063,0.47757847533632286,0.5042194092827004,0,12,0.08759124087591241,0,0,20.07722007722008
"Omer Yurtseven","MIA",34,538,1069,225,95,179,0.5307262569832403,1,7,0.14285714285714285,0.14285714285714285,32,142,48,3,0,0.7473684210526316,0.8554216867469879,1,0.03763440860215054,0.5131607526881721,0.5188172043010753,0.5434782608695652,24,13,0.07262569832402235,0,0,19.496344435418358
"Rodney Hood","MIL",34,537,1097,121,18,43,0.4186046511627907,24,75,0.32,0.32432432432432434,13,18,18,66,6,0.5,0.6428571428571429,0.9166666666666666,0.635593220338983,0.523685775862069,0.4576271186440678,0.4838709677419355,8,0,0,0,0,10.641754670999187
